chain_id,hmc_5,hmc_10,hmc_20,hmc_uniform_9,hmc_uniform_19,hmc_uniform_39,hmc_two_point_9,hmc_two_point_39,nuts
1266,0.1458375,0.1361125,0.1425375,0.1599,0.1587375,0.14705,0.1363125,0.1472875,0.14875
1267,0.147925,0.149125,0.1428875,0.163725,0.150475,0.1444,0.1428375,0.1545625,0.1472125
1268,0.13315,0.1466625,0.142775,0.1371,0.1567625,0.1465375,0.13985,0.1431,0.1461625
1269,0.12485,0.1435625,0.1453875,0.139775,0.1530625,0.151825,0.14595,0.147275,0.143325
1270,0.1360125,0.1419375,0.1485625,0.1419,0.147625,0.14495,0.1601625,0.1449625,0.14018750000000002
1271,0.1428625,0.1432,0.13925,0.1362125,0.1436125,0.1406625,0.1508125,0.1594625,0.1502375
1272,0.1431625,0.1464625,0.143475,0.1354375,0.146925,0.1508,0.1445,0.1463,0.14877500000000002
1273,0.137925,0.137925,0.14,0.1402375,0.1434625,0.1414625,0.15055,0.1503375,0.1519
1274,0.1486,0.159325,0.1439125,0.1150625,0.144975,0.1509,0.148925,0.150475,0.1483625
1275,0.1478625,0.1382,0.1485375,0.1551625,0.1491125,0.1466375,0.155975,0.143525,0.14573750000000002
1276,0.1706375,0.147225,0.1523375,0.1592625,0.1457625,0.1473125,0.1429875,0.1426625,0.14653750000000001
1277,0.1489375,0.138075,0.1414625,0.1476875,0.1360625,0.14235,0.138675,0.1412625,0.14555
1278,0.1494625,0.1559125,0.1404125,0.1571875,0.1507,0.142675,0.1593625,0.15225,0.1485875
1279,0.172175,0.1440875,0.1434375,0.1378,0.1400625,0.147825,0.21215,0.1601125,0.14577500000000002
1280,0.139775,0.145725,0.1468625,0.140825,0.1499625,0.1478625,0.130175,0.14125,0.14626250000000002
1281,0.1381375,0.14435,0.1604125,0.1311375,0.143075,0.1501625,0.1361,0.1415,0.1473625
1282,0.142575,0.1443875,0.13155,0.1816875,0.1391625,0.140475,0.146075,0.14735,0.14200000000000002
1283,0.1454875,0.1531,0.1445125,0.1466,0.13605,0.1469625,0.1417875,0.1370375,0.1487375
1284,0.151675,0.157975,0.142525,0.126125,0.25495,0.14165,0.1534625,0.1618125,0.15095
1285,0.159625,0.1502375,0.1514875,0.1307125,0.13705,0.142375,0.1529625,0.147375,0.1506875
1286,0.1352875,0.1422,0.150725,0.1369875,0.1425625,0.1536375,0.1735625,0.15205,0.145075
1287,0.1345,0.145125,0.155625,0.1455,0.151975,0.1449125,0.1373875,0.149275,0.155175
1288,0.1459375,0.1429125,0.141375,0.1407125,0.1483625,0.14695,0.1346625,0.1442375,0.1476125
1289,0.142025,0.1477625,0.141125,0.1333875,0.14885,0.1501625,0.1331375,0.1528625,0.14595
1290,0.1861875,0.1568625,0.1439375,0.144125,0.1495375,0.1469625,0.167625,0.1622875,0.14906250000000001
1291,0.1397375,0.147175,0.1496125,0.140625,0.1477125,0.1472875,0.12445,0.145725,0.14825000000000002
1292,0.141575,0.13995,0.1525125,0.1596125,0.1430625,0.1488375,0.1520375,0.141775,0.14728750000000002
1293,0.1349125,0.1443125,0.143075,0.135025,0.1708,0.14805,0.1830375,0.1448375,0.1416125
1294,0.155925,0.1295875,0.14545,0.1349375,0.151125,0.145325,0.1311,0.1429375,0.1492375
1295,0.13455,0.1534125,0.148925,0.134825,0.141475,0.1445,0.1556875,0.1478,0.14455
1296,0.1348375,0.1383375,0.15805,0.148875,0.14155,0.1471375,0.14505,0.1482125,0.1492
1297,0.136975,0.13725,0.1488125,0.1307875,0.1465625,0.1446,0.168325,0.1405625,0.14350000000000002
1298,0.16025,0.139825,0.1502375,0.1423125,0.1431125,0.1496875,0.1361375,0.149675,0.1495
1299,0.1626125,0.1424125,0.1412875,0.1523375,0.1459625,0.1479375,0.138275,0.1428625,0.149925
1300,0.1393125,0.1403125,0.152475,0.145675,0.1459625,0.139025,0.1457875,0.157075,0.1575375
1301,0.1539375,0.1385875,0.140075,0.154325,0.1296,0.1524375,0.1451,0.1539,0.1452
1302,0.1332625,0.1418875,0.154,0.147875,0.1535,0.15785,0.14775,0.1495,0.14677500000000002
1303,0.1414875,0.13535,0.1457875,0.1350375,0.1514875,0.14895,0.143525,0.1447625,0.1468125
1304,0.1467875,0.150075,0.1487125,0.1398625,0.13835,0.1560625,0.1465,0.1530875,0.1521
1305,0.1480625,0.1422875,0.153,0.1404,0.1552625,0.1424625,0.16515,0.15025,0.1436625
1306,0.1393125,0.1491625,0.151575,0.144475,0.1487625,0.1483625,0.149525,0.151425,0.1449125
1307,0.1471125,0.144025,0.1437625,0.1373625,0.145725,0.1489,0.1357375,0.1461125,0.14248750000000002
1308,0.1460875,0.1382125,0.1569,0.1514,0.14715,0.1412125,0.1661875,0.143075,0.144575
1309,0.1383,0.14895,0.143625,0.12975,0.1478625,0.147875,0.1471125,0.1476125,0.1486125
1310,0.1255125,0.146175,0.149625,0.13905,0.1598,0.1460375,0.1342375,0.1541875,0.14627500000000002
1311,0.1408625,0.135375,0.142975,0.1436125,0.1454,0.147375,0.1486625,0.1490375,0.14603750000000001
1312,0.1353625,0.1437,0.1454375,0.1336125,0.1431125,0.1415875,0.140325,0.147525,0.1526875
1313,0.142525,0.142825,0.1494375,0.1313125,0.1506,0.1421375,0.1513875,0.149775,0.14628750000000001
1314,0.188625,0.1420875,0.148775,0.1476875,0.1456875,0.149225,0.1340375,0.153775,0.14215
1315,0.154025,0.143275,0.1500375,0.1362875,0.14595,0.1449,0.1292,0.144725,0.1415625
1316,0.1679375,0.142325,0.147375,0.1402875,0.1465375,0.1441875,0.1382375,0.135575,0.15480000000000002
1317,0.1424375,0.13455,0.1535625,0.1860125,0.135,0.1405875,0.15045,0.1467875,0.144825
1318,0.148925,0.1398375,0.1417875,0.1511875,0.136375,0.1454625,0.1412375,0.1533875,0.145175
1319,0.1482375,0.16185,0.147,0.146075,0.1473125,0.145425,0.14085,0.146975,0.1472125
1320,0.17155,0.135875,0.1412,0.1461125,0.1485,0.1545125,0.1367,0.1449125,0.1445875
1321,0.1271875,0.1493,0.1450625,0.1627625,0.2090625,0.152525,0.1368375,0.1391875,0.1501875
1322,0.146075,0.148025,0.1588,0.1329375,0.1504625,0.14985,0.137725,0.154275,0.1456375
1323,0.148625,0.14545,0.1457375,0.1344875,0.1419,0.1469125,0.1381875,0.1498,0.1463625
1324,0.1408625,0.1416625,0.146675,0.1296625,0.17485,0.1484375,0.1729125,0.147825,0.1413
1325,0.1458375,0.15455,0.1397,0.1664,0.145925,0.143925,0.1494,0.1451625,0.14565
1326,0.1339375,0.1574875,0.1491125,0.1640375,0.163,0.1509625,0.14985,0.1451,0.1433875
1327,0.1407375,0.1374875,0.1470125,0.135925,0.1471625,0.1436625,0.1344125,0.1606625,0.15130000000000002
1328,0.1373875,0.146925,0.1446875,0.1328125,0.1403125,0.1435125,0.1388,0.1460875,0.15003750000000002
1329,0.1379375,0.1436875,0.1522375,0.1346875,0.156375,0.1502,0.14285,0.148775,0.1474625
1330,0.132575,0.1527375,0.1461,0.1415125,0.1445125,0.142325,0.1507125,0.136275,0.14351250000000002
1331,0.2440125,0.1482625,0.1406375,0.1337,0.153725,0.165275,0.152475,0.1524125,0.1476125
1332,0.1412,0.1413875,0.141475,0.1644875,0.14105,0.1485375,0.1365125,0.1471875,0.14675000000000002
1333,0.1428625,0.1408875,0.1596125,0.1419,0.140575,0.1481125,0.1379625,0.1463375,0.145875
1334,0.1942,0.1408125,0.13835,0.1499625,0.1449125,0.146275,0.1485125,0.154875,0.1465875
1335,0.1543375,0.1522125,0.1456625,0.154875,0.1407,0.1428125,0.1442,0.1463875,0.14023750000000001
1336,0.1797375,0.1567875,0.146075,0.155325,0.1522375,0.1464875,0.135975,0.1511375,0.1497
1337,0.149025,0.165275,0.141175,0.1469875,0.144575,0.1523125,0.14675,0.1645625,0.147625
1338,0.14045,0.1431375,0.1417125,0.1565625,0.1511375,0.150575,0.140725,0.1509625,0.14435
1339,0.136375,0.1476,0.149175,0.1403,0.1389625,0.1440375,0.1507875,0.1503625,0.1484125
1340,0.137925,0.149425,0.147625,0.1416625,0.1485125,0.1447,0.1471375,0.142125,0.1460875
1341,0.1422375,0.14795,0.1471375,0.1366875,0.140325,0.1477375,0.1429875,0.1475,0.1513875
1342,0.1405,0.1362,0.14605,0.1377,0.143,0.1486125,0.150525,0.155775,0.14850000000000002
1343,0.1557375,0.1368375,0.1460375,0.1458375,0.1509375,0.1412625,0.146575,0.1428625,0.1492125
1344,0.13005,0.1535875,0.1407375,0.1512375,0.1442875,0.14575,0.1417125,0.144025,0.1475625
1345,0.1395125,0.1544,0.157975,0.159775,0.142575,0.1415375,0.14755,0.14705,0.14753750000000002
1346,0.139475,0.1476,0.139325,0.1408375,0.133425,0.14155,0.1284125,0.140725,0.14801250000000002
1347,0.2803125,0.140875,0.1476875,0.1448125,0.1442375,0.1452625,0.14295,0.1331,0.145425
1348,0.1487125,0.1486125,0.1454,0.1359,0.142975,0.1441875,0.135425,0.1367875,0.1489
1349,0.146075,0.135625,0.146275,0.1506125,0.1513875,0.1468125,0.14185,0.155925,0.146125
1350,0.164325,0.1472,0.14685,0.14545,0.1484375,0.1486375,0.1549,0.1500125,0.1479125
1351,0.137625,0.217,0.1551875,0.133175,0.142325,0.1204875,0.139325,0.150875,0.1546875
1352,0.1251875,0.134975,0.17285,0.1465125,0.152975,0.166975,0.142125,0.1478,0.1471375
1353,0.1460125,0.147225,0.138225,0.14005,0.143575,0.143025,0.1572125,0.151375,0.1538625
1354,0.13055,0.1424125,0.14725,0.1447125,0.147875,0.1521125,0.13515,0.1425875,0.1415875
1355,0.1528875,0.145725,0.1442,0.143625,0.14205,0.14925,0.1418875,0.1450125,0.1468
1356,0.1434625,0.1505625,0.1442375,0.160025,0.1385375,0.144325,0.1372375,0.1410625,0.15027500000000002
1357,0.1334375,0.162275,0.146425,0.1307125,0.148375,0.149925,0.13975,0.1493,0.14678750000000002
1358,0.134075,0.1391625,0.1437,0.156625,0.1394875,0.1435,0.1332125,0.1486,0.1438125
1359,0.1652875,0.1479875,0.1412375,0.1395,0.14665,0.1478375,0.185175,0.142625,0.15308750000000002
1360,0.138125,0.14265,0.1474375,0.137475,0.1385375,0.146525,0.1332375,0.14695,0.1499375
1361,0.1405375,0.1508625,0.1493,0.1291125,0.14545,0.153375,0.152975,0.1559875,0.1489125
1362,0.1431,0.1417375,0.137525,0.141075,0.1418,0.1443,0.1308375,0.1460625,0.1521125
1363,0.1503375,0.153475,0.1548375,0.131625,0.27875,0.143175,0.1393875,0.1519875,0.14355
1364,0.15565,0.13505,0.1424875,0.1487375,0.1404875,0.15315,0.14295,0.14515,0.149325
1365,0.1679625,0.146375,0.1422625,0.280475,0.147875,0.1418,0.151825,0.143675,0.1494375
1366,0.13675,0.15065,0.1485625,0.157525,0.14485,0.1416,0.1358375,0.150075,0.1433125
1367,0.1524375,0.1415875,0.14845,0.143175,0.149,0.154525,0.1428625,0.15475,0.1420625
1368,0.131025,0.1428625,0.1494125,0.16115,0.1530875,0.147225,0.14605,0.1434875,0.1475625
1369,0.140825,0.146775,0.1628375,0.14965,0.136575,0.14265,0.14485,0.150525,0.1448125
1370,0.1684375,0.140025,0.1455625,0.1598,0.1389875,0.145975,0.1468375,0.1556125,0.1458375
1371,0.133925,0.1487625,0.1439125,0.1476875,0.14005,0.141475,0.14385,0.1469375,0.1461625
1372,0.131025,0.151975,0.144425,0.145575,0.1417125,0.148275,0.1347625,0.1484,0.14856250000000001
1373,0.1384875,0.1456125,0.1452125,0.1506375,0.161025,0.147425,0.1402375,0.141875,0.1484875
1374,0.1521875,0.1613125,0.1487875,0.1787125,0.1407875,0.1452625,0.1410625,0.141175,0.1469625
1375,0.138925,0.1408375,0.1473875,0.140175,0.1432,0.1481625,0.1508875,0.1549125,0.15757500000000002
1376,0.1318125,0.1952875,0.1504625,0.1351375,0.147725,0.1485875,0.1487875,0.150425,0.14623750000000002
1377,0.1512,0.150825,0.1469625,0.143225,0.1234875,0.1472875,0.15815,0.1449375,0.146875
1378,0.164325,0.1519625,0.1382375,0.13535,0.1400125,0.1654,0.1543,0.141425,0.1486
1379,0.1381125,0.185975,0.14665,0.157175,0.1363625,0.1586375,0.163925,0.1344125,0.1476625
1380,0.142025,0.150675,0.138825,0.1253625,0.1437375,0.154075,0.1368,0.1432,0.15331250000000002
1381,0.151225,0.13815,0.1497,0.1357,0.1454375,0.14685,0.155525,0.157425,0.1442875
1382,0.132775,0.1566375,0.14555,0.154625,0.1381,0.15345,0.1486875,0.1490125,0.15156250000000002
1383,0.1426125,0.1375,0.146025,0.1341875,0.16565,0.1428,0.1574375,0.1483625,0.14795
1384,0.1702125,0.1546625,0.1474375,0.1491375,0.1509875,0.1425,0.1443625,0.1687875,0.14651250000000002
1385,0.1431125,0.14605,0.1486625,0.1446375,0.15355,0.1404125,0.1364375,0.153025,0.1451625
1386,0.1384,0.145075,0.1416875,0.1470625,0.143075,0.1400875,0.1304625,0.145925,0.1459125
1387,0.1495,0.1834375,0.145825,0.139075,0.16415,0.1437,0.144325,0.1461375,0.1502375
1388,0.145975,0.1439375,0.145675,0.1403,0.1381875,0.15335,0.14485,0.1432875,0.1391625
1389,0.1623625,0.1428875,0.1547375,0.143475,0.1654375,0.1424375,0.13355,0.1479125,0.144875
1390,0.1459625,0.137725,0.1442,0.13775,0.1543125,0.1511375,0.1448,0.14455,0.147475
1391,0.1655375,0.1418375,0.1465,0.1521125,0.1458875,0.146075,0.1394,0.1518875,0.1473375
1392,0.1462,0.146475,0.1416125,0.15075,0.1431625,0.1446875,0.1542,0.1511875,0.1483125
1393,0.15765,0.14515,0.1486375,0.1417875,0.1454875,0.1484125,0.1480625,0.1402625,0.150425
1394,0.1326875,0.1572125,0.1407375,0.1370625,0.1443625,0.1430375,0.1379625,0.1385,0.14285
1395,0.164925,0.1403375,0.1414375,0.1308625,0.1505625,0.1425125,0.18595,0.1460875,0.14665
1396,0.142675,0.1377125,0.15,0.1292875,0.1413125,0.1437875,0.1482625,0.147275,0.1444125
1397,0.1579875,0.1414125,0.1609625,0.1618375,0.1434625,0.1471125,0.1291375,0.145125,0.14448750000000002
1398,0.1279,0.160125,0.145475,0.1797125,0.1453625,0.141625,0.1492625,0.138275,0.1479875
1399,0.1381,0.1432875,0.151025,0.1572,0.1378125,0.151125,0.1542625,0.14785,0.1471875
1400,0.155025,0.14585,0.145625,0.126025,0.1431625,0.1452875,0.1467875,0.1490375,0.144075
1401,0.144175,0.1384125,0.15765,0.1333625,0.1366625,0.1488625,0.1402875,0.1420375,0.14830000000000002
1402,0.130625,0.1456875,0.1443375,0.138175,0.1514625,0.147775,0.144225,0.147825,0.1480625
1403,0.148975,0.140275,0.1447875,0.1425875,0.144825,0.1455375,0.1457625,0.1535125,0.15207500000000002
1404,0.1418625,0.13425,0.1500875,0.1368375,0.1510625,0.1481375,0.16205,0.145275,0.144125
1405,0.1790375,0.142825,0.15165,0.163325,0.1465625,0.1482875,0.1400875,0.147125,0.1413125
1406,0.1456125,0.1421,0.1405125,0.1326125,0.1422875,0.1446125,0.1406375,0.1483875,0.1464125
1407,0.147625,0.151375,0.15275,0.141625,0.1389125,0.1491125,0.1424375,0.150525,0.14465
1408,0.15545,0.1419875,0.1421125,0.1365625,0.138475,0.1451875,0.144075,0.14315,0.14895
1409,0.1390625,0.1414625,0.1411875,0.1563375,0.1374375,0.1447875,0.149825,0.1462125,0.1547875
1410,0.1395875,0.1384625,0.1481625,0.1436375,0.1521625,0.15185,0.1480875,0.152025,0.1497375
1411,0.1361875,0.140225,0.1433,0.1374625,0.1396875,0.1401875,0.1377375,0.1405875,0.1458375
1412,0.1942875,0.139,0.1532375,0.1436875,0.1396625,0.1513625,0.137875,0.1327625,0.14765
1413,0.136775,0.1335125,0.1330375,0.1435,0.14945,0.1428875,0.1526625,0.1531875,0.14553750000000001
1414,0.1442,0.1469875,0.145325,0.200475,0.1491375,0.14375,0.137775,0.152075,0.1501625
1415,0.1380125,0.1456875,0.1482125,0.190825,0.1424625,0.1403625,0.138725,0.1419875,0.1476375
1416,0.1470375,0.1416125,0.1578,0.1418625,0.1358625,0.145,0.15045,0.1438125,0.14585
1417,0.1338,0.1647125,0.1415375,0.13255,0.1378375,0.1442625,0.1419,0.144025,0.1451625
1418,0.134425,0.140375,0.1474,0.1485875,0.154575,0.14325,0.137975,0.153125,0.14505
1419,0.133125,0.1421125,0.145825,0.1498875,0.143775,0.14175,0.16615,0.14545,0.1509
1420,0.1533,0.1406,0.1475125,0.132,0.145075,0.1424125,0.146375,0.1559875,0.150175
1421,0.15225,0.1642625,0.145125,0.1469,0.14575,0.1463625,0.1462875,0.1492375,0.1460625
1422,0.1465875,0.148425,0.13595,0.1382875,0.1427125,0.145575,0.141225,0.1439125,0.1482125
1423,0.1621625,0.1460625,0.1453125,0.15985,0.14595,0.142125,0.14205,0.149725,0.14876250000000002
1424,0.1334875,0.147975,0.1371625,0.167375,0.1444125,0.1562625,0.1402,0.149975,0.144825
1425,0.1825125,0.15205,0.1576375,0.134325,0.1572125,0.1525875,0.1418625,0.1482875,0.14915
1426,0.1536625,0.1375,0.1509125,0.14095,0.1448,0.1442125,0.14575,0.1496,0.14250000000000002
1427,0.1394125,0.149925,0.1569,0.13725,0.15075,0.1433375,0.140675,0.1422125,0.146375
1428,0.136375,0.137625,0.139275,0.1332375,0.13435,0.1463875,0.1426375,0.1438,0.14615
1429,0.1664,0.15915,0.1406125,0.1669375,0.157575,0.156325,0.140625,0.1400125,0.1428625
1430,0.182425,0.1418625,0.14575,0.14525,0.138075,0.1508625,0.1560875,0.151,0.1464625
1431,0.1312125,0.142875,0.14085,0.1396875,0.1454125,0.1454125,0.149,0.145325,0.1497
1432,0.14485,0.143725,0.143375,0.150375,0.1479375,0.2764875,0.1396,0.1436625,0.151675
1433,0.1332125,0.14855,0.141425,0.1418625,0.1390625,0.1424,0.14195,0.144725,0.1508625
1434,0.1482,0.134725,0.1440625,0.142575,0.14425,0.140925,0.14095,0.1447625,0.14856250000000001
1435,0.1443,0.13785,0.1383125,0.1329,0.1503125,0.142275,0.1401125,0.1464875,0.1476125
1436,0.15,0.147575,0.1479875,0.1512875,0.1412875,0.1729,0.1452875,0.1492125,0.13715
1437,0.121325,0.14005,0.1702125,0.1311875,0.14075,0.1509875,0.1580875,0.152675,0.14827500000000002
1438,0.139775,0.1472125,0.1440625,0.1432625,0.1383625,0.1589625,0.1533125,0.1523125,0.14635
1439,0.1418,0.1409375,0.1394,0.13835,0.1403625,0.1589625,0.1546625,0.1462375,0.1483625
1440,0.164575,0.142775,0.1585,0.129725,0.1427125,0.1462,0.1444875,0.1672875,0.1514
1441,0.1424375,0.146725,0.155825,0.207475,0.1462625,0.147,0.1487125,0.1459625,0.14398750000000002
1442,0.1393625,0.151175,0.149075,0.15245,0.143875,0.142025,0.1498125,0.1477375,0.1474375
1443,0.1451625,0.1455875,0.1431375,0.1538625,0.18295,0.155125,0.1487875,0.1435125,0.1441875
1444,0.137475,0.143425,0.1409125,0.1756125,0.1597875,0.151575,0.1498375,0.1445375,0.1519125
1445,0.142525,0.1623625,0.1429,0.16435,0.1509625,0.1397375,0.145275,0.149925,0.1479875
1446,0.145325,0.1446625,0.147025,0.150825,0.152,0.144875,0.137475,0.145325,0.14222500000000002
1447,0.1443375,0.1433375,0.1422125,0.1440375,0.1491625,0.1454,0.16575,0.1444375,0.1528625
1448,0.139125,0.145825,0.1449375,0.1433875,0.1553,0.161975,0.135825,0.1674375,0.1478125
1449,0.138975,0.1474875,0.137075,0.1566,0.14305,0.146925,0.1648125,0.14485,0.145425
1450,0.1496,0.1362625,0.1438,0.145675,0.1427125,0.1413875,0.1369375,0.150875,0.14653750000000001
1451,0.140325,0.13985,0.1443875,0.163275,0.140175,0.14805,0.1559875,0.137925,0.1473875
1452,0.1621875,0.1440875,0.1443375,0.1457625,0.1404125,0.146325,0.1506625,0.153975,0.14978750000000002
1453,0.162,0.1576,0.1409,0.1678375,0.1450625,0.1414625,0.1372125,0.14455,0.1446625
1454,0.13535,0.146625,0.1505125,0.1385,0.149875,0.1461125,0.1573125,0.1426125,0.14395
1455,0.1377375,0.1418125,0.1516,0.14765,0.1474,0.144375,0.1384,0.144375,0.1463
1456,0.1313,0.15015,0.143825,0.1386875,0.147825,0.1508125,0.1503625,0.146025,0.14695
1457,0.142475,0.134925,0.145775,0.140225,0.15285,0.1484625,0.1453875,0.1450375,0.1479125
1458,0.1558125,0.1558,0.1453125,0.1576,0.1453,0.1509,0.143275,0.141975,0.14601250000000002
1459,0.1269,0.13835,0.148575,0.163725,0.1567375,0.15135,0.1411,0.150025,0.1465875
1460,0.1707125,0.1419125,0.146825,0.1394,0.145525,0.1452625,0.149725,0.148375,0.147075
1461,0.13965,0.14895,0.13995,0.1430625,0.1424625,0.1608875,0.1367625,0.14895,0.1453625
1462,0.133275,0.148125,0.1428375,0.136525,0.16305,0.1426375,0.138825,0.14615,0.1488875
1463,0.1461375,0.1452875,0.143875,0.1459875,0.1467625,0.1492125,0.143925,0.1555625,0.147975
1464,0.1736125,0.142,0.1482625,0.1264375,0.1474125,0.14105,0.14915,0.150025,0.1422875
1465,0.1448625,0.1433375,0.1482875,0.1400125,0.13895,0.14645,0.1361375,0.14565,0.1447125
1466,0.1528375,0.14235,0.146075,0.153075,0.14695,0.1517875,0.146275,0.1462125,0.148075
1467,0.1269,0.1456875,0.1427,0.1468,0.140325,0.145075,0.1652125,0.135975,0.14751250000000002
1468,0.141125,0.1449,0.1463,0.134525,0.1367875,0.1413875,0.1417125,0.1397125,0.144075
1469,0.1588,0.1443625,0.14515,0.1366375,0.1394625,0.147875,0.252625,0.1451,0.1562875
1470,0.1449,0.154625,0.1363625,0.1775875,0.1474625,0.1449,0.1425,0.1605,0.14803750000000002
1471,0.1317625,0.14075,0.15335,0.1634625,0.1593375,0.1525875,0.1357375,0.139075,0.1422
1472,0.1408875,0.160225,0.143575,0.156025,0.152425,0.1406875,0.1585375,0.144325,0.1456
1473,0.172925,0.1522375,0.1503125,0.1395,0.14915,0.148775,0.15245,0.1445,0.1466875
1474,0.135425,0.149025,0.163425,0.17665,0.139525,0.145175,0.1530625,0.1489125,0.147125
1475,0.1414625,0.1362625,0.1423375,0.1469625,0.1486125,0.1497375,0.131525,0.15165,0.1476625
1476,0.1745125,0.144,0.146025,0.1867875,0.1505375,0.149275,0.229,0.149025,0.14522500000000002
1477,0.1523,0.1507,0.1429375,0.1377375,0.1525625,0.1435125,0.1458125,0.1393625,0.1512
1478,0.1302125,0.1376,0.1433625,0.148375,0.152925,0.1456125,0.1370625,0.1491125,0.15031250000000002
1479,0.137525,0.1410875,0.145725,0.14635,0.1450875,0.154975,0.152125,0.1599625,0.1514625
1480,0.13565,0.1451125,0.146325,0.1513125,0.1445375,0.142825,0.154625,0.1523875,0.1433
1481,0.1368375,0.1420625,0.153625,0.141475,0.1448375,0.1420625,0.1456625,0.15375,0.147225
1482,0.1400125,0.136775,0.1442875,0.13495,0.1555375,0.1420125,0.148825,0.1592,0.1429
1483,0.179225,0.1503625,0.145825,0.1578,0.149675,0.1482875,0.1458625,0.1378875,0.1597375
1484,0.1396625,0.1562875,0.1410875,0.1397,0.150675,0.14665,0.1400875,0.143075,0.14505
1485,0.1472375,0.14855,0.1426125,0.1401375,0.1376875,0.147475,0.134,0.1468,0.14455
1486,0.1479375,0.1356375,0.1475125,0.132925,0.1442125,0.1457,0.144525,0.1531375,0.1527125
1487,0.2520875,0.1442125,0.1450125,0.134675,0.14935,0.1936125,0.1325875,0.1410875,0.14826250000000002
1488,0.140125,0.154675,0.1465625,0.14465,0.137975,0.150325,0.1528375,0.1401125,0.1461125
1489,0.1413875,0.14545,0.1484125,0.1488625,0.140875,0.1471,0.1363875,0.14325,0.14248750000000002
1490,0.1331,0.1397375,0.144325,0.1716,0.1500375,0.1476,0.14225,0.1413875,0.1483375
1491,0.1298125,0.1424625,0.1466125,0.1415625,0.1390875,0.1470375,0.1372625,0.1514,0.14626250000000002
1492,0.142,0.14965,0.1481,0.1321375,0.1590625,0.1468125,0.148475,0.154975,0.145725
1493,0.1757375,0.1474875,0.1465875,0.150975,0.14125,0.151475,0.1451875,0.1499375,0.14705000000000001
1494,0.1543625,0.1435375,0.148125,0.13935,0.1490375,0.14565,0.1580375,0.1516,0.1444375
1495,0.1356,0.1411375,0.145,0.1422625,0.1392,0.149075,0.14315,0.1519375,0.1515125
1496,0.146525,0.1498125,0.14005,0.15055,0.143925,0.1502,0.1564,0.1464625,0.1533625
1497,0.1277875,0.1497375,0.1447125,0.134825,0.1491125,0.16125,0.1549125,0.1430375,0.14678750000000002
1498,0.1489125,0.1526875,0.1586,0.1389125,0.1405375,0.146525,0.163725,0.14445,0.1466875
1499,0.1253625,0.1412125,0.1561375,0.162525,0.14955,0.1492625,0.134375,0.147175,0.146925
