chain_id,iid,ula,uhmc_5,uhmc_10,uhmc_random,hmc_5,hmc_10,hmc_random,nuts
125,1.0946874945090286,1.1301235198000519,1.076601105902514,1.1031828451416263,1.0835940684403813,1.1438329168256716,1.102962479478711,1.0719738990312813,1.0737136634857751
126,1.1169837458196832,1.1991056002302225,1.0670956356795571,1.1429608639956215,1.0958694456482243,1.1134905004864248,1.1000698652955723,1.1754366836410393,1.1308036383487163
127,1.096325909590714,1.0846037299229527,1.089257829488881,1.1171438309727861,1.107147925713907,1.1095071203768516,1.0823121742125694,1.1198625358232452,1.0793438715429062
128,1.1192222961859875,1.1468075888229339,1.0782250381074432,1.0769103924830206,1.1597250225411047,1.0519927701244252,1.0981375176413566,1.0942200403285358,1.1002655265146517
129,1.1169019037181285,1.1021861077575321,1.121450846143755,1.145015503844204,1.0925001065349516,1.086032938175282,1.1038146748804378,1.0884354255037039,1.1409923721459847
130,1.097328604968373,1.0486054465031531,1.1039128082530152,1.1276991946112778,1.1185031423284701,1.0725345980316878,1.1144128510380222,1.072793799831272,1.0036413273249647
131,1.1142194608773677,1.336279175067127,1.1307115984532732,1.1312558982301353,1.1366766066130785,1.0980749143933244,1.0641546183035093,1.0971145242990614,1.1101213023320364
132,1.1118115580095258,1.0288846139942516,1.0942237466785212,1.1315767144500821,1.1671673561995461,1.1163165101163215,1.115654934931657,1.0986174769974202,1.1202713424471435
133,1.1055665858191297,1.3740540784908108,1.1443552503227472,1.1449724975856819,1.0856729347830731,1.0860840571641843,1.1204748951799093,1.1260194934870853,1.0981911707482517
134,1.1061878653083084,1.141718317724668,1.0974609892767855,1.1456701354362213,1.099572028311419,1.1002950134316951,1.096513928384412,1.2153446692930774,1.0422908225354444
135,1.1166768108988123,1.244565612932129,1.1425571781541046,1.0854323579967569,1.1204186912022507,1.1035996297802833,1.1121048595508523,1.0791022614715633,1.0866049093185535
136,1.102276079310839,1.1141614991242896,1.135644900325973,1.1322087226465105,1.1849090546122794,1.1079757782705641,1.0980320334124685,1.1586714935730322,1.0946185689445598
137,1.1108577383713494,0.9869992656878268,1.1575762514081354,1.1561417872497841,1.098007565658534,1.0763966540507761,1.1406082968648596,1.073268878482113,1.0876405196529217
138,1.1120411803492567,1.0027479395995709,1.1093970522694327,1.1156608867365758,1.1343584126586301,1.0476794952985904,1.1120831933329394,1.057485956332653,1.1475643371582924
139,1.0995353041536524,1.0963346838555497,1.1313968610382534,1.1709510271445867,1.1146674045210727,1.2091243329041805,1.0825323938799885,1.0961284109807807,1.0918651050791306
140,1.1062921428554895,1.0148032856037192,1.1363668027253675,1.130849035605256,1.094365682593794,1.0690838064922166,1.1426850439113085,1.1037416302358778,1.1151150258635563
141,1.1139203812994163,1.087440029100792,1.1053820496489748,1.126804609493989,1.117587574185205,1.152817456176898,1.0939994073367325,1.1090989445842359,1.1310307098577617
142,1.090773741793978,1.0822159606104114,1.1036801918135144,1.1698941049755212,1.122893602351256,1.0999639004587964,1.1086145377865022,1.0824261451122137,1.0951194013076777
143,1.1131037731143043,1.0309689393460757,1.1132643138919431,1.0607578406379892,1.141322340056986,1.0746654917479226,1.0565525923916377,1.146133967449588,1.1556267848896251
144,1.1065029361533816,1.1119501248281407,1.0977012704710118,1.1138151337940454,1.129452158570306,1.084380878789017,1.1058918696691535,1.0951472890114429,1.1229905166418486
145,1.0963290666714163,1.2190177227085486,1.099236022486117,1.050725901069998,1.0989763554294496,1.088299056202248,1.1043139929800792,1.0988704506959157,1.129439178696507
146,1.0943036599514024,1.0297891413733347,1.0842088297303427,1.153459665573494,1.1400854001514484,1.0684133262594289,1.0872787344809633,1.1277732199475914,1.026133846883757
147,1.0956083301248252,1.0641167327839818,1.1034268103067033,1.1304360096601922,1.110966782429462,1.0632193931280605,1.1343703464434942,1.1440457266946669,1.1581318387259403
148,1.1197457391756769,1.13840302458421,1.1173151029132242,1.0891514929460275,1.1053449199963858,1.1087266805753604,1.091763651527493,1.1077041808957113,1.0667332102889633
149,1.0920602958398782,1.062486384370925,1.1427005323528485,1.1209760350162918,1.153133851851291,1.1374264882466458,1.0770779396749999,1.0504508512059731,1.0762967910750583
150,1.092433760956595,1.068612589844836,1.1119106906865186,1.1312255554339083,1.081818115049611,1.0928232729986718,1.0742340126850114,1.2031709634786527,1.0931444035535436
151,1.107540083694665,1.0817589222093265,1.105099753662747,1.2945559838129876,1.1157803395814059,1.1108441849290183,1.097394099259172,1.13058816794164,1.0909624541583973
152,1.1151708386658226,0.9915356601586142,1.1075773552023305,1.1407557461087987,1.185912074732567,1.0613738233959942,1.1153846394337699,1.0898911457477085,1.0702817285855177
153,1.0992667651195251,1.0485331984811919,1.0981147529379716,1.1090514363062158,1.0886321469601925,1.1848994151919652,1.1508443935973875,1.0667045113185416,1.112444199206623
